metadata.robotTeam,startingZone.start1.avg,startingZone.start2.avg,startingZone.start3.avg,pickupLocation.source1.avg,pickupLocation.source2.avg,pickupLocation.ground1.avg,pickupLocation.ground2.avg,pickupLocation.ground3.avg,placement.deposit1.avg,placement.deposit2.avg,placement.deposit3.avg,placement.deposit4.avg,placement.deposit5.avg,placement.deposit6.avg,climb.park.avg,climb.shallow.avg,climb.deep.avg,autoScoreRightReef.avg,autoScoreLeftReef.avg,autoCoral.L1.min,autoCoral.L1.max,autoCoral.L1.avg,autoCoral.L1.std,autoCoral.L1.min.drop1,autoCoral.L1.max.drop1,autoCoral.L1.avg.drop1,autoCoral.L1.std.drop1,autoCoral.L1.min.drop2,autoCoral.L1.max.drop2,autoCoral.L1.avg.drop2,autoCoral.L1.std.drop2,autoCoral.L2.min,autoCoral.L2.max,autoCoral.L2.avg,autoCoral.L2.std,autoCoral.L2.min.drop1,autoCoral.L2.max.drop1,autoCoral.L2.avg.drop1,autoCoral.L2.std.drop1,autoCoral.L2.min.drop2,autoCoral.L2.max.drop2,autoCoral.L2.avg.drop2,autoCoral.L2.std.drop2,autoCoral.L3.min,autoCoral.L3.max,autoCoral.L3.avg,autoCoral.L3.std,autoCoral.L3.min.drop1,autoCoral.L3.max.drop1,autoCoral.L3.avg.drop1,autoCoral.L3.std.drop1,autoCoral.L3.min.drop2,autoCoral.L3.max.drop2,autoCoral.L3.avg.drop2,autoCoral.L3.std.drop2,autoCoral.L4.min,autoCoral.L4.max,autoCoral.L4.avg,autoCoral.L4.std,autoCoral.L4.min.drop1,autoCoral.L4.max.drop1,autoCoral.L4.avg.drop1,autoCoral.L4.std.drop1,autoCoral.L4.min.drop2,autoCoral.L4.max.drop2,autoCoral.L4.avg.drop2,autoCoral.L4.std.drop2,teleCoral.L1.min,teleCoral.L1.max,teleCoral.L1.avg,teleCoral.L1.std,teleCoral.L1.min.drop1,teleCoral.L1.max.drop1,teleCoral.L1.avg.drop1,teleCoral.L1.std.drop1,teleCoral.L1.min.drop2,teleCoral.L1.max.drop2,teleCoral.L1.avg.drop2,teleCoral.L1.std.drop2,teleCoral.L2.min,teleCoral.L2.max,teleCoral.L2.avg,teleCoral.L2.std,teleCoral.L2.min.drop1,teleCoral.L2.max.drop1,teleCoral.L2.avg.drop1,teleCoral.L2.std.drop1,teleCoral.L2.min.drop2,teleCoral.L2.max.drop2,teleCoral.L2.avg.drop2,teleCoral.L2.std.drop2,teleCoral.L3.min,teleCoral.L3.max,teleCoral.L3.avg,teleCoral.L3.std,teleCoral.L3.min.drop1,teleCoral.L3.max.drop1,teleCoral.L3.avg.drop1,teleCoral.L3.std.drop1,teleCoral.L3.min.drop2,teleCoral.L3.max.drop2,teleCoral.L3.avg.drop2,teleCoral.L3.std.drop2,teleCoral.L4.min,teleCoral.L4.max,teleCoral.L4.avg,teleCoral.L4.std,teleCoral.L4.min.drop1,teleCoral.L4.max.drop1,teleCoral.L4.avg.drop1,teleCoral.L4.std.drop1,teleCoral.L4.min.drop2,teleCoral.L4.max.drop2,teleCoral.L4.avg.drop2,teleCoral.L4.std.drop2,autoAlgae.netRobot.min,autoAlgae.netRobot.max,autoAlgae.netRobot.avg,autoAlgae.netRobot.std,autoAlgae.netRobot.min.drop1,autoAlgae.netRobot.max.drop1,autoAlgae.netRobot.avg.drop1,autoAlgae.netRobot.std.drop1,autoAlgae.netRobot.min.drop2,autoAlgae.netRobot.max.drop2,autoAlgae.netRobot.avg.drop2,autoAlgae.netRobot.std.drop2,autoAlgae.processor.min,autoAlgae.processor.max,autoAlgae.processor.avg,autoAlgae.processor.std,autoAlgae.processor.min.drop1,autoAlgae.processor.max.drop1,autoAlgae.processor.avg.drop1,autoAlgae.processor.std.drop1,autoAlgae.processor.min.drop2,autoAlgae.processor.max.drop2,autoAlgae.processor.avg.drop2,autoAlgae.processor.std.drop2,autoAlgae.remove.min,autoAlgae.remove.max,autoAlgae.remove.avg,autoAlgae.remove.std,autoAlgae.remove.min.drop1,autoAlgae.remove.max.drop1,autoAlgae.remove.avg.drop1,autoAlgae.remove.std.drop1,autoAlgae.remove.min.drop2,autoAlgae.remove.max.drop2,autoAlgae.remove.avg.drop2,autoAlgae.remove.std.drop2,teleAlgae.netRobot.min,teleAlgae.netRobot.max,teleAlgae.netRobot.avg,teleAlgae.netRobot.std,teleAlgae.netRobot.min.drop1,teleAlgae.netRobot.max.drop1,teleAlgae.netRobot.avg.drop1,teleAlgae.netRobot.std.drop1,teleAlgae.netRobot.min.drop2,teleAlgae.netRobot.max.drop2,teleAlgae.netRobot.avg.drop2,teleAlgae.netRobot.std.drop2,teleAlgae.processor.min,teleAlgae.processor.max,teleAlgae.processor.avg,teleAlgae.processor.std,teleAlgae.processor.min.drop1,teleAlgae.processor.max.drop1,teleAlgae.processor.avg.drop1,teleAlgae.processor.std.drop1,teleAlgae.processor.min.drop2,teleAlgae.processor.max.drop2,teleAlgae.processor.avg.drop2,teleAlgae.processor.std.drop2,teleAlgae.remove.min,teleAlgae.remove.max,teleAlgae.remove.avg,teleAlgae.remove.std,teleAlgae.remove.min.drop1,teleAlgae.remove.max.drop1,teleAlgae.remove.avg.drop1,teleAlgae.remove.std.drop1,teleAlgae.remove.min.drop2,teleAlgae.remove.max.drop2,teleAlgae.remove.avg.drop2,teleAlgae.remove.std.drop2,autoScore.min,autoScore.max,autoScore.avg,autoScore.std,autoScore.min.drop1,autoScore.max.drop1,autoScore.avg.drop1,autoScore.std.drop1,autoScore.min.drop2,autoScore.max.drop2,autoScore.avg.drop2,autoScore.std.drop2,teleScore.min,teleScore.max,teleScore.avg,teleScore.std,teleScore.min.drop1,teleScore.max.drop1,teleScore.avg.drop1,teleScore.std.drop1,teleScore.min.drop2,teleScore.max.drop2,teleScore.avg.drop2,teleScore.std.drop2,endgameScore.min,endgameScore.max,endgameScore.avg,endgameScore.std,endgameScore.min.drop1,endgameScore.max.drop1,endgameScore.avg.drop1,endgameScore.std.drop1,endgameScore.min.drop2,endgameScore.max.drop2,endgameScore.avg.drop2,endgameScore.std.drop2,totalScore.min,totalScore.max,totalScore.avg,totalScore.std,totalScore.min.drop1,totalScore.max.drop1,totalScore.avg.drop1,totalScore.std.drop1,totalScore.min.drop2,totalScore.max.drop2,totalScore.avg.drop2,totalScore.std.drop2,fouls.avg,break.avg,Percent of Matches with No Defense,Percent of Matches with Some Defense,Percent of Matches with Full Defense,Main Defense Type
5817.0,0.375,0.375,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.125,0.125,0,1,0.125,0.3535533905932738,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.625,0.5175491695067657,0,1,0.6666666666666666,0.5163977794943223,0,1,0.75,0.5,0,1,0.25,0.4629100498862757,0,1,0.16666666666666666,0.408248290463863,0,0,0.0,0.0,0,1,0.25,0.4629100498862757,0,1,0.16666666666666666,0.408248290463863,0,0,0.0,0.0,0,2,0.5,0.7559289460184544,0,1,0.3333333333333333,0.5163977794943222,0,1,0.25,0.5,0,5,2.5,2.0,0,5,2.5,1.7606816861659011,1,3,2.5,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.25,0.7071067811865476,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.375,0.7440238091428449,0,1,0.16666666666666666,0.408248290463863,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0.625,1.1877349391654208,0,2,0.3333333333333333,0.816496580927726,0,0,0.0,0.0,0,4,1.375,1.5059406173077154,0,3,1.1666666666666667,1.1690451944500122,0,2,1.0,0.816496580927726,3,25,9.25,7.245688373094719,3,10,7.666666666666667,3.6147844564602556,3,10,8.25,3.5,0,37,19.5,10.447145885018411,16,27,19.833333333333332,3.920034013457877,17,21,19.0,1.6329931618554525,0,2,0.75,1.0350983390135313,0,2,0.6666666666666666,1.0327955589886446,0,2,0.5,1.0,20,49,29.5,9.665845613735584,24,39,27.833333333333332,5.776388721914987,24,29,26.0,2.160246899469287,0.0,0.0,1.0,0.0,0.0,No Defense 
6560.0,0.5714285714285714,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.5714285714285714,0.7867957924694431,0,1,0.4,0.5477225575051662,0,1,0.3333333333333333,0.5773502691896258,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,6,3.2857142857142856,2.2886885410853175,1,6,3.4,1.816590212458495,3,4,3.3333333333333335,0.5773502691896257,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,1.7142857142857142,1.1126972805283735,1,3,1.8,0.8366600265340756,1,2,1.6666666666666667,0.5773502691896258,0,3,1.7142857142857142,1.6035674514745464,0,3,1.8,1.6431676725154984,0,3,2.0,1.7320508075688772,0,28,14.714285714285714,9.322272357358043,9,24,15.0,5.656854249492381,12,16,14.0,2.0,0,2,0.5714285714285714,0.9759000729485332,0,2,0.4,0.894427190999916,0,0,0.0,0.0,2,31,17.0,9.983319421247957,9,27,17.2,6.648308055437864,14,19,16.666666666666668,2.5166114784235827,1.125,0.0,0.875,0.125,0.0,No Defense 
6657.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0,1,0.5714285714285714,0.5345224838248488,0,1,0.6,0.5477225575051661,0,1,0.6666666666666666,0.5773502691896258,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,6,1.5714285714285714,2.0701966780270626,0,2,1.0,0.7071067811865476,1,1,1.0,0.0,0,2,1.1428571428571428,0.8997354108424372,0,2,1.2,0.8366600265340756,1,2,1.3333333333333333,0.5773502691896257,0,3,0.8571428571428571,1.0690449676496976,0,1,0.6,0.5477225575051662,0,1,0.6666666666666666,0.5773502691896258,0,4,1.0,1.4142135623730951,0,1,0.6,0.5477225575051662,0,1,0.6666666666666666,0.5773502691896258,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,1.5714285714285714,0.9759000729485332,1,2,1.6,0.5477225575051661,1,2,1.6666666666666667,0.5773502691896258,0,2,0.8571428571428571,0.8997354108424375,0,2,0.8,0.8366600265340756,0,1,0.6666666666666666,0.5773502691896258,0,6,4.285714285714286,2.3603873774083297,3,6,4.8,1.6431676725154984,3,6,5.0,1.7320508075688772,11,32,24.428571428571427,6.827814263660635,22,30,25.6,2.9664793948382653,24,26,25.333333333333332,1.1547005383792517,0,2,0.2857142857142857,0.7559289460184545,0,0,0.0,0.0,0,0,0.0,0.0,11,36,29.0,8.485281374238571,27,35,31.2,2.949576240750525,30,32,31.333333333333332,1.1547005383792517,0.2857142857142857,0.0,1.0,0.0,0.0,No Defense 
6658.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,2.5,1.224744871391589,3,3,3.0,0.0,3,3,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,1.6666666666666667,0.816496580927726,2,2,2.0,0.0,2,2,2.0,0.0,2,5,4.166666666666667,1.3291601358251257,3,5,4.5,1.0,5,5,5.0,0.0,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,No Defense 
6766.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,6,1.5714285714285714,2.0701966780270626,0,2,1.0,0.7071067811865476,1,1,1.0,0.0,0,2,0.42857142857142855,0.7867957924694432,0,1,0.2,0.447213595499958,0,0,0.0,0.0,0,5,1.7142857142857142,1.889822365046136,0,3,1.4,1.3416407864998738,0,2,1.3333333333333333,1.1547005383792517,0,4,1.5714285714285714,1.618347187425374,0,3,1.4,1.3416407864998738,0,2,1.3333333333333333,1.1547005383792517,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,6,1.0,2.23606797749979,0,1,0.2,0.447213595499958,0,0,0.0,0.0,0,3,1.2857142857142858,1.1126972805283735,0,2,1.2,0.8366600265340756,1,2,1.3333333333333333,0.5773502691896258,0,6,2.142857142857143,2.2677868380553634,0,3,1.8,1.6431676725154984,0,3,2.0,1.7320508075688772,15,36,25.142857142857142,7.925245977856069,18,33,25.0,6.244997998398398,22,30,24.666666666666668,4.618802153517007,0,2,0.5714285714285714,0.9759000729485332,0,2,0.4,0.894427190999916,0,0,0.0,0.0,18,38,27.857142857142858,7.733661733585444,21,35,27.8,6.300793600809346,22,33,27.666666666666668,5.507570547286103,0.25,0.0,0.875,0.125,0.0,No Defense 
6885.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0.42857142857142855,1.1338934190276817,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0.8571428571428571,1.2149857925879117,0,2,0.6,0.8944271909999159,0,1,0.3333333333333333,0.5773502691896258,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,3,3.0,0.0,3,3,3.0,0.0,3,3,3.0,0.0,0,9,4.142857142857143,3.3380918415851206,0,6,4.0,2.5495097567963922,3,6,4.666666666666667,1.5275252316519465,0,2,1.1428571428571428,1.0690449676496976,0,2,1.2,1.0954451150103321,0,2,1.3333333333333333,1.1547005383792517,3,14,8.285714285714286,3.817254061682111,5,11,8.2,2.588435821108957,6,10,8.333333333333334,2.0816659994661326,0.0,0.25,0.875,0.125,0.0,No Defense 
8015.0,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,4,1.2857142857142858,1.3801311186847083,0,2,1.0,0.7071067811865476,1,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.42857142857142855,0.7867957924694432,0,1,0.2,0.4472135954999579,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,6,3.2857142857142856,2.2146697055682827,1,5,3.4,1.6733200530681511,3,5,3.6666666666666665,1.1547005383792515,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,3,34,12.0,10.83205120618128,3,17,9.4,5.128352561983234,7,10,9.0,1.7320508075688772,0,30,19.142857142857142,10.792413561210045,15,29,20.8,7.085195833567341,15,28,20.0,7.0,0,2,0.8571428571428571,1.0690449676496976,0,2,0.8,1.0954451150103321,0,2,0.6666666666666666,1.1547005383792517,25,37,32.0,4.546060565661952,27,36,32.4,3.5071355833500357,31,34,33.0,1.7320508075688772,0.0,0.0,1.0,0.0,0.0,No Defense 
8119.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.42857142857142855,0.5345224838248488,0,1,0.4,0.5477225575051661,0,1,0.3333333333333333,0.5773502691896258,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,6,3.2857142857142856,1.9760470401187076,2,5,3.4,1.140175425099138,3,4,3.3333333333333335,0.5773502691896258,0,5,2.5714285714285716,1.9880595947760098,0,4,2.6,1.6733200530681511,2,4,3.0,1.0,0,7,1.8571428571428572,2.6726124191242437,0,3,1.2,1.6431676725154984,0,3,1.0,1.7320508075688772,0,39,21.0,12.96148139681572,12,33,21.6,7.765307463326871,18,24,21.0,3.0,0,2,1.4285714285714286,0.9759000729485332,0,2,1.6,0.8944271909999159,2,2,2.0,0.0,3,44,24.285714285714285,13.65911521920174,12,35,24.6,8.324662155306964,23,27,25.333333333333332,2.081665999466133,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,No Defense 
8768.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,1.1428571428571428,1.4638501094227998,0,2,0.8,0.8366600265340756,0,1,0.6666666666666666,0.5773502691896258,0,4,0.5714285714285714,1.511857892036909,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,1.2857142857142858,1.1126972805283737,0,2,1.2,0.8366600265340756,1,2,1.3333333333333333,0.5773502691896257,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,3,1.7142857142857142,1.6035674514745464,0,3,1.8,1.6431676725154984,0,3,2.0,1.7320508075688772,0,18,10.428571428571429,6.852180744287249,5,17,11.0,5.338539126015656,7,16,11.0,4.58257569495584,0,2,1.1428571428571428,1.0690449676496976,0,2,1.2,1.0954451150103321,0,2,1.3333333333333333,1.1547005383792517,2,21,13.285714285714286,7.387247699341654,7,20,14.0,5.873670062235365,10,20,14.333333333333334,5.131601439446884,0.14285714285714285,0.0,1.0,0.0,0.0,No Defense 
8891.0,0.42857142857142855,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.5714285714285714,0.7867957924694431,0,1,0.4,0.5477225575051661,0,1,0.3333333333333333,0.5773502691896258,0,3,1.4285714285714286,1.1338934190276817,1,3,1.4,0.8944271909999159,1,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.2857142857142857,0.4879500364742666,0,1,0.2,0.447213595499958,0,0,0.0,0.0,0,4,0.5714285714285714,1.511857892036909,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.42857142857142855,0.5345224838248488,0,1,0.4,0.5477225575051661,0,1,0.3333333333333333,0.5773502691896258,0,4,1.4285714285714286,1.3972762620115438,0,2,1.2,0.8366600265340756,1,2,1.3333333333333333,0.5773502691896258,0,3,2.142857142857143,1.4638501094227998,0,3,2.4,1.3416407864998738,3,3,3.0,0.0,7,21,14.571428571428571,6.528326555791125,8,21,14.8,6.260990336999411,9,21,15.0,6.0,0,2,0.5714285714285714,0.9759000729485333,0,2,0.4,0.894427190999916,0,0,0.0,0.0,7,26,17.285714285714285,8.035634920242991,9,24,17.6,7.162401831787993,11,24,18.333333333333332,6.6583281184793925,0.125,0.125,0.75,0.25,0.0,No Defense 
9452.0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.1111111111111111,0.3333333333333333,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.2222222222222222,0.6666666666666667,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.2222222222222222,0.6666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,1,4,2.0,1.118033988749895,1,3,1.8571428571428572,0.8997354108424375,1,3,1.8,0.8366600265340756,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.3333333333333333,0.7071067811865476,0,1,0.14285714285714285,0.37796447300922725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,1.1111111111111112,1.615893285805443,0,2,0.7142857142857143,0.7559289460184545,0,1,0.6,0.5477225575051661,0,3,2.3333333333333335,1.3228756555322954,0,3,2.5714285714285716,1.1338934190276817,3,3,3.0,0.0,5,23,13.11111111111111,7.406828681096324,5,20,12.857142857142858,6.768273325562717,5,20,13.0,6.363961030678928,0,12,4.222222222222222,4.737556801183965,0,12,3.7142857142857144,4.070801956792859,2,6,2.8,1.7888543819998317,10,35,19.666666666666668,8.874119674649425,10,32,18.857142857142858,7.033931367037247,14,21,18.0,3.24037034920393,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,No Defense 
